#{"t_start": 1775963556.936793, "env_id": "FetchReach-v4"}
-50.0,50,150.311496
-50.0,50,150.426533
-50.0,50,150.54209
-50.0,50,150.662702
-49.0,50,150.779237
-50.0,50,152.141252
-50.0,50,152.259479
-50.0,50,152.373943
-50.0,50,152.490975
-50.0,50,152.604279
-50.0,50,152.722103
-50.0,50,152.833765
-50.0,50,152.949128
-50.0,50,153.06296
-50.0,50,153.176297
-50.0,50,153.290798
-50.0,50,153.407484
-50.0,50,153.517918
-50.0,50,153.632533
-43.0,50,153.745381
-50.0,50,153.857236
-50.0,50,153.972557
-50.0,50,154.085622
-50.0,50,154.201958
-50.0,50,154.313396
-50.0,50,154.431663
-44.0,50,154.546325
-50.0,50,154.663287
-50.0,50,154.776688
-48.0,50,154.88936
-50.0,50,155.004108
-46.0,50,155.124153
-50.0,50,155.236842
-50.0,50,155.351781
-50.0,50,155.46861
-50.0,50,155.585775
-50.0,50,155.696962
-50.0,50,155.810632
-50.0,50,155.922883
-50.0,50,156.034977
-50.0,50,156.147206
-50.0,50,156.259701
-50.0,50,156.37115
-50.0,50,156.482777
-50.0,50,156.597591
-50.0,50,157.947996
-49.0,50,158.063318
-43.0,50,158.178759
-50.0,50,158.293836
-48.0,50,158.407954
-49.0,50,158.527035
-50.0,50,158.644878
-49.0,50,158.757518
-50.0,50,158.868482
-50.0,50,158.980928
-50.0,50,159.101207
-50.0,50,159.218826
-48.0,50,159.330875
-50.0,50,159.441361
-49.0,50,159.5519
-50.0,50,159.664225
-50.0,50,159.781117
-50.0,50,159.89728
-47.0,50,160.012028
-50.0,50,160.126518
-50.0,50,160.238018
-50.0,50,160.349225
-50.0,50,160.462055
-49.0,50,160.575711
-50.0,50,160.693377
-50.0,50,160.807682
-50.0,50,160.918964
-50.0,50,161.030251
-39.0,50,161.143064
-50.0,50,161.257729
-50.0,50,161.372576
-39.0,50,161.486156
-50.0,50,161.600196
-50.0,50,161.713037
-43.0,50,161.828528
-50.0,50,161.944343
-50.0,50,162.057176
-50.0,50,162.169142
-50.0,50,162.281718
-50.0,50,162.394874
-50.0,50,162.505858
-50.0,50,163.863706
-50.0,50,163.975838
-45.0,50,164.088891
-48.0,50,164.204267
-50.0,50,164.319849
-50.0,50,164.434027
-50.0,50,164.551668
-50.0,50,164.66607
-50.0,50,164.781567
-48.0,50,164.899717
-50.0,50,165.016599
-45.0,50,165.128552
-50.0,50,165.243205
-44.0,50,165.357558
-50.0,50,165.475875
-43.0,50,165.588376
-50.0,50,165.703031
-50.0,50,165.817197
-50.0,50,165.933178
-48.0,50,166.045934
-50.0,50,166.160628
-50.0,50,166.272237
-49.0,50,166.384844
-50.0,50,166.497826
-49.0,50,166.60893
-50.0,50,166.723216
-50.0,50,166.840899
-50.0,50,166.955544
-50.0,50,167.075194
-48.0,50,167.196398
-49.0,50,167.311078
-50.0,50,167.425723
-48.0,50,167.538636
-49.0,50,167.653433
-50.0,50,167.766576
-50.0,50,167.878106
-50.0,50,167.990648
-50.0,50,168.10366
-48.0,50,168.215533
-50.0,50,168.330233
-50.0,50,168.443847
-50.0,50,169.806914
-50.0,50,169.916757
-44.0,50,170.03011
-48.0,50,170.141425
-50.0,50,170.256529
-49.0,50,170.372033
-50.0,50,170.483665
-50.0,50,170.596561
-50.0,50,170.714563
-50.0,50,170.825422
-46.0,50,170.936394
-50.0,50,171.052233
-50.0,50,171.164849
-45.0,50,171.276251
-50.0,50,171.387153
-40.0,50,171.500831
-50.0,50,171.615389
-50.0,50,171.7267
-50.0,50,171.84034
-50.0,50,171.954203
-45.0,50,172.06826
-50.0,50,172.186865
-45.0,50,172.29879
-38.0,50,172.409988
-45.0,50,172.524254
-50.0,50,172.636879
-49.0,50,172.752304
-45.0,50,172.863374
-50.0,50,172.974265
-50.0,50,173.091361
-50.0,50,173.205272
-39.0,50,173.318196
-49.0,50,173.428783
-50.0,50,173.547325
-50.0,50,173.660752
-50.0,50,173.774768
-50.0,50,173.887219
-50.0,50,174.000684
-46.0,50,174.113944
-39.0,50,174.227819
-50.0,50,174.342575
-50.0,50,175.691717
-48.0,50,175.805242
-48.0,50,175.920169
-46.0,50,176.033268
-50.0,50,176.144434
-46.0,50,176.256643
-42.0,50,176.372153
-49.0,50,176.488528
-50.0,50,176.601677
-50.0,50,176.711865
-50.0,50,176.825004
-50.0,50,176.936744
-50.0,50,177.05033
-50.0,50,177.64733
-50.0,50,177.763908
-45.0,50,177.877815
-50.0,50,177.993862
-50.0,50,178.107379
-50.0,50,178.222606
-45.0,50,178.33546
-48.0,50,178.448753
-50.0,50,178.562197
-50.0,50,178.674936
-50.0,50,178.790436
-50.0,50,178.902792
-50.0,50,179.01817
-47.0,50,179.128383
-50.0,50,179.242635
-50.0,50,179.354661
-47.0,50,179.468179
-48.0,50,179.581415
-50.0,50,179.695968
-50.0,50,179.806895
-50.0,50,179.920783
-50.0,50,180.033618
-50.0,50,180.149598
-48.0,50,180.265725
-50.0,50,180.380406
-50.0,50,180.493605
-50.0,50,180.604486
-50.0,50,180.715949
-50.0,50,182.065675
-47.0,50,182.180214
-50.0,50,182.294912
-47.0,50,182.410545
-47.0,50,182.524704
-48.0,50,182.639382
-50.0,50,182.751513
-50.0,50,182.863367
-50.0,50,182.976831
-50.0,50,183.086786
-50.0,50,183.199703
-50.0,50,183.311957
-50.0,50,183.423032
-50.0,50,183.536427
-50.0,50,183.64897
-50.0,50,183.760353
-50.0,50,183.874372
-47.0,50,183.989422
-39.0,50,184.103131
-50.0,50,184.21733
-50.0,50,184.328835
-46.0,50,184.439491
-46.0,50,184.55603
-48.0,50,184.672856
-50.0,50,184.785409
-50.0,50,184.898274
-50.0,50,185.013157
-50.0,50,185.128177
-50.0,50,185.239913
-50.0,50,185.353044
-44.0,50,185.466289
-50.0,50,185.584537
-47.0,50,185.698376
-43.0,50,185.816231
-50.0,50,185.929878
-50.0,50,186.046084
-50.0,50,186.159189
-50.0,50,186.273189
-50.0,50,186.392567
-49.0,50,186.504059
-50.0,50,186.616138
-50.0,50,187.976817
-44.0,50,188.091296
-50.0,50,188.203143
-50.0,50,188.317013
-50.0,50,188.428963
-50.0,50,188.54209
-50.0,50,188.65696
-50.0,50,188.772051
-50.0,50,188.889445
-48.0,50,189.001032
-50.0,50,189.113469
-46.0,50,189.228245
-50.0,50,189.340703
-50.0,50,189.451315
-44.0,50,189.56435
-43.0,50,189.679736
-50.0,50,189.791696
-50.0,50,189.902293
-50.0,50,190.015493
-46.0,50,190.128174
-49.0,50,190.239991
-48.0,50,190.35388
-50.0,50,190.470442
-44.0,50,190.581103
-36.0,50,190.696674
-42.0,50,190.813438
-50.0,50,190.926132
-49.0,50,191.04108
-50.0,50,191.162091
-49.0,50,191.277661
-49.0,50,191.392751
-42.0,50,191.506992
-42.0,50,191.618429
-50.0,50,191.730569
-50.0,50,191.84556
-49.0,50,191.962965
-50.0,50,192.07589
-42.0,50,192.189834
-50.0,50,192.304181
-50.0,50,192.417887
-38.0,50,192.528583
-41.0,50,193.893981
-50.0,50,194.008857
-49.0,50,194.120825
-43.0,50,194.232853
-47.0,50,194.353669
-47.0,50,194.465218
-50.0,50,194.577556
-44.0,50,194.690845
-44.0,50,194.802697
-49.0,50,194.914981
-46.0,50,195.026899
-46.0,50,195.14078
-50.0,50,195.253613
-50.0,50,195.367035
-50.0,50,195.479737
-44.0,50,195.592669
-50.0,50,195.710021
-48.0,50,195.825654
-46.0,50,195.937742
-49.0,50,196.049149
-49.0,50,196.16325
-50.0,50,196.276248
-50.0,50,196.38743
-47.0,50,196.500035
-46.0,50,196.615349
-48.0,50,196.728257
-48.0,50,196.838581
-43.0,50,196.950652
-45.0,50,197.063344
-50.0,50,197.177734
-50.0,50,197.289169
-50.0,50,197.400016
-36.0,50,197.514217
-48.0,50,197.627373
-46.0,50,197.740751
-40.0,50,197.853201
-35.0,50,197.967648
-50.0,50,198.080207
-47.0,50,198.191746
-45.0,50,198.304557
-50.0,50,198.420251
-36.0,50,199.787011
-50.0,50,199.899163
-46.0,50,200.009557
-50.0,50,200.121828
-50.0,50,200.236227
-43.0,50,200.353631
-42.0,50,200.468009
-38.0,50,200.581883
-39.0,50,200.697195
-46.0,50,200.808807
-48.0,50,200.925113
-32.0,50,201.041252
-43.0,50,201.155968
-48.0,50,201.270509
-44.0,50,201.382194
-50.0,50,201.497132
-44.0,50,201.611664
-50.0,50,201.724223
-50.0,50,201.836366
-41.0,50,201.954465
-49.0,50,202.072147
-44.0,50,202.184462
-49.0,50,202.297566
-47.0,50,202.416592
-48.0,50,202.533358
-33.0,50,202.643951
-41.0,50,202.759067
-47.0,50,202.871239
-50.0,50,202.984501
-43.0,50,203.097476
-47.0,50,203.21394
-47.0,50,203.332316
-49.0,50,203.444963
-42.0,50,203.557264
-50.0,50,203.669722
-49.0,50,203.783715
-49.0,50,203.895275
-50.0,50,204.007224
-49.0,50,204.11939
-41.0,50,204.231578
-50.0,50,204.345957
-50.0,50,205.712214
-49.0,50,205.825338
-47.0,50,205.938245
-41.0,50,206.057804
-49.0,50,206.171783
-39.0,50,206.284649
-47.0,50,206.396296
-50.0,50,206.513149
-47.0,50,207.145405
-48.0,50,207.256823
-38.0,50,207.368029
-48.0,50,207.479524
-41.0,50,207.591499
-47.0,50,207.70934
-42.0,50,207.824775
-30.0,50,207.940717
-48.0,50,208.052626
-47.0,50,208.163924
-50.0,50,208.281491
-45.0,50,208.395771
-38.0,50,208.512112
-47.0,50,208.624751
-30.0,50,208.742986
-42.0,50,208.855913
-50.0,50,208.966894
-42.0,50,209.083617
-48.0,50,209.196784
-50.0,50,209.30903
-33.0,50,209.425415
-36.0,50,209.539504
-50.0,50,209.653357
-49.0,50,209.764711
-41.0,50,209.881156
-39.0,50,209.994483
-48.0,50,210.108193
-40.0,50,210.220903
-33.0,50,210.343827
-42.0,50,210.456721
-49.0,50,210.570836
-50.0,50,210.683429
-25.0,50,210.798306
-50.0,50,212.155646
-44.0,50,212.272243
-44.0,50,212.392236
-43.0,50,212.503629
-50.0,50,212.615073
-39.0,50,212.727832
-40.0,50,212.84202
-43.0,50,212.95295
-42.0,50,213.06856
-44.0,50,213.180304
-50.0,50,213.292765
-37.0,50,213.405231
-44.0,50,213.519717
-48.0,50,213.638133
-45.0,50,213.754426
-46.0,50,213.866179
-40.0,50,213.977138
-43.0,50,214.093517
-39.0,50,214.205602
-42.0,50,214.320104
-24.0,50,214.434655
-42.0,50,214.547227
-50.0,50,214.66022
-47.0,50,214.774927
-36.0,50,214.891982
-38.0,50,215.003231
-49.0,50,215.12564
-41.0,50,215.236926
-46.0,50,215.353531
-47.0,50,215.466299
-38.0,50,215.581519
-32.0,50,215.695032
-45.0,50,215.81345
-49.0,50,215.931394
-42.0,50,216.045244
-50.0,50,216.157073
-44.0,50,216.271852
-40.0,50,216.386265
-45.0,50,216.49832
-34.0,50,216.60868
-48.0,50,216.721724
-40.0,50,218.068775
-39.0,50,218.181845
-43.0,50,218.298715
-44.0,50,218.41826
-48.0,50,218.529143
-46.0,50,218.641403
-45.0,50,218.752373
-50.0,50,218.864538
-25.0,50,218.979998
-38.0,50,219.092441
-50.0,50,219.206136
-41.0,50,219.316766
-47.0,50,219.427512
-47.0,50,219.539475
-43.0,50,219.654643
-40.0,50,219.766105
-42.0,50,219.876656
-50.0,50,219.98974
-39.0,50,220.100695
-41.0,50,220.218412
-43.0,50,220.329554
-46.0,50,220.442832
-36.0,50,220.55426
-50.0,50,220.667889
-41.0,50,220.783081
-38.0,50,220.898806
-37.0,50,221.013883
-39.0,50,221.124225
-49.0,50,221.240305
-46.0,50,221.350878
-46.0,50,221.469118
-42.0,50,221.580778
-46.0,50,221.692353
-39.0,50,221.804367
-40.0,50,221.915486
-33.0,50,222.033372
-45.0,50,222.149894
-42.0,50,222.260298
-45.0,50,222.375096
-40.0,50,222.488061
-42.0,50,222.603317
-37.0,50,223.956924
-35.0,50,224.068293
-47.0,50,224.179771
-46.0,50,224.292894
-36.0,50,224.409621
-39.0,50,224.521575
-38.0,50,224.631371
-46.0,50,224.742424
-44.0,50,224.863469
-48.0,50,224.982167
-37.0,50,225.094362
-42.0,50,225.204863
-45.0,50,225.315589
-45.0,50,225.428121
-45.0,50,225.538876
-44.0,50,225.649544
-39.0,50,225.76724
-41.0,50,225.880537
-41.0,50,225.998034
-35.0,50,226.109109
-50.0,50,226.21856
-39.0,50,226.330957
-33.0,50,226.442546
-33.0,50,226.553017
-38.0,50,226.665167
-49.0,50,226.778111
-46.0,50,226.891845
-45.0,50,227.004814
-30.0,50,227.118724
-30.0,50,227.234595
-40.0,50,227.347459
-38.0,50,227.460754
-41.0,50,227.573663
-31.0,50,227.688861
-37.0,50,227.803453
-38.0,50,227.914181
-46.0,50,228.034448
-43.0,50,228.144584
-47.0,50,228.255503
-27.0,50,228.366486
-49.0,50,228.487116
-44.0,50,229.868154
-40.0,50,229.980151
-38.0,50,230.096838
-39.0,50,230.215348
-39.0,50,230.331806
-42.0,50,230.447318
-38.0,50,230.559413
-38.0,50,230.674912
-48.0,50,230.784651
-43.0,50,230.898181
-37.0,50,231.010159
-46.0,50,231.121586
-47.0,50,231.232329
-39.0,50,231.348794
-41.0,50,231.463653
-43.0,50,231.575254
-37.0,50,231.686833
-49.0,50,231.798441
-31.0,50,231.910965
-49.0,50,232.026534
-40.0,50,232.14104
-32.0,50,232.255479
-41.0,50,232.377386
-35.0,50,232.491971
-38.0,50,232.608227
-37.0,50,232.723118
-40.0,50,232.834737
-43.0,50,232.946136
-44.0,50,233.05837
-46.0,50,233.172268
-37.0,50,233.286945
-39.0,50,233.397305
-48.0,50,233.508717
-45.0,50,233.621268
-47.0,50,233.733063
-33.0,50,233.849501
-46.0,50,233.961023
-43.0,50,234.07178
-38.0,50,234.183084
-32.0,50,234.293686
-47.0,50,234.40624
-41.0,50,235.763022
-13.0,50,235.878227
-44.0,50,235.990181
-49.0,50,236.59722
-44.0,50,236.711443
-46.0,50,236.828362
-41.0,50,236.940861
-37.0,50,237.052629
-43.0,50,237.164667
-42.0,50,237.278883
-42.0,50,237.389777
-49.0,50,237.502209
-31.0,50,237.616585
-39.0,50,237.728319
-25.0,50,237.839191
-36.0,50,237.952024
-45.0,50,238.063025
-37.0,50,238.174525
-31.0,50,238.290827
-38.0,50,238.405414
-47.0,50,238.517178
-29.0,50,238.631733
-36.0,50,238.743641
-46.0,50,238.854831
-38.0,50,238.966626
-41.0,50,239.077885
-41.0,50,239.192508
-46.0,50,239.308358
-44.0,50,239.41892
-34.0,50,239.52994
-37.0,50,239.645418
-41.0,50,239.75751
-33.0,50,239.875848
-39.0,50,239.989725
-29.0,50,240.105035
-39.0,50,240.218258
-43.0,50,240.333428
-19.0,50,240.445366
-39.0,50,240.556412
-39.0,50,240.667237
-39.0,50,240.788524
-42.0,50,242.14146
-43.0,50,242.256881
-29.0,50,242.36903
-32.0,50,242.483011
-35.0,50,242.594184
-29.0,50,242.710194
-44.0,50,242.822759
-22.0,50,242.940247
-38.0,50,243.051953
-21.0,50,243.17154
-39.0,50,243.282246
-36.0,50,243.398539
-33.0,50,243.51246
-19.0,50,243.631566
-27.0,50,243.744017
-39.0,50,243.857069
-29.0,50,243.970562
-21.0,50,244.089605
-39.0,50,244.200701
-42.0,50,244.317163
-23.0,50,244.432876
-33.0,50,244.54496
-35.0,50,244.657113
-38.0,50,244.771675
-32.0,50,244.886212
-43.0,50,244.997098
-33.0,50,245.118082
-39.0,50,245.230063
-40.0,50,245.343848
-46.0,50,245.455271
-45.0,50,245.566793
-35.0,50,245.681244
-20.0,50,245.791918
-49.0,50,245.902784
-30.0,50,246.013669
-37.0,50,246.13394
-36.0,50,246.245745
-23.0,50,246.358459
-42.0,50,246.475029
-30.0,50,246.587516
-33.0,50,246.700378
-30.0,50,248.058992
-35.0,50,248.173891
-25.0,50,248.289267
-40.0,50,248.401563
-23.0,50,248.518733
-36.0,50,248.630195
-30.0,50,248.740435
-47.0,50,248.854454
-42.0,50,248.969204
-8.0,50,249.087303
-41.0,50,249.197979
-44.0,50,249.314685
-32.0,50,249.431748
-36.0,50,249.548445
-35.0,50,249.659911
-43.0,50,249.770723
-42.0,50,249.882405
-42.0,50,250.001347
-34.0,50,250.113489
-38.0,50,250.22631
-36.0,50,250.339519
-43.0,50,250.450861
-40.0,50,250.561578
-33.0,50,250.671771
-29.0,50,250.781946
-41.0,50,250.897756
-31.0,50,251.015287
-29.0,50,251.127609
-37.0,50,251.239738
-41.0,50,251.350222
-24.0,50,251.462055
-35.0,50,251.572132
-37.0,50,251.683063
-29.0,50,251.799535
-47.0,50,251.912202
-42.0,50,252.027966
-37.0,50,252.138428
-36.0,50,252.252331
-49.0,50,252.364788
-27.0,50,252.47683
-35.0,50,252.587837
-34.0,50,253.951197
-43.0,50,254.065037
-36.0,50,254.177598
-26.0,50,254.288104
-43.0,50,254.405874
-23.0,50,254.516968
-38.0,50,254.632888
-24.0,50,254.749943
-36.0,50,254.866672
-36.0,50,254.981637
-30.0,50,255.099335
-42.0,50,255.208871
-26.0,50,255.319286
-27.0,50,255.438068
-33.0,50,255.550493
-22.0,50,255.668511
-24.0,50,255.785483
-47.0,50,255.903368
-34.0,50,256.018857
-40.0,50,256.134171
-29.0,50,256.244908
-25.0,50,256.357535
-43.0,50,256.469072
-26.0,50,256.58408
-28.0,50,256.695587
-25.0,50,256.811751
-40.0,50,256.924412
-23.0,50,257.036867
-45.0,50,257.149235
-27.0,50,257.260339
-37.0,50,257.372886
-26.0,50,257.483495
-37.0,50,257.596337
-40.0,50,257.707722
-14.0,50,257.822912
-38.0,50,257.935948
-30.0,50,258.054856
-20.0,50,258.172763
-50.0,50,258.283343
-25.0,50,258.399571
-30.0,50,258.514756
-41.0,50,260.002757
-37.0,50,260.130635
-27.0,50,260.2565
-29.0,50,260.369927
-28.0,50,260.48594
-29.0,50,260.597463
-20.0,50,260.712203
-36.0,50,260.82385
-36.0,50,260.943545
-43.0,50,261.056235
-13.0,50,261.172723
-21.0,50,261.282261
-18.0,50,261.39528
-32.0,50,261.507869
-25.0,50,261.620579
-26.0,50,261.738741
-27.0,50,261.859099
-34.0,50,261.972584
-22.0,50,262.084258
-36.0,50,262.19623
-41.0,50,262.309176
-40.0,50,262.42999
-36.0,50,262.540722
-35.0,50,262.65183
-35.0,50,262.763575
-29.0,50,262.879983
-18.0,50,262.992344
-27.0,50,263.110361
-33.0,50,263.228648
-36.0,50,263.341206
-32.0,50,263.451871
-31.0,50,263.571022
-32.0,50,263.682045
-40.0,50,263.795691
-45.0,50,263.905909
-27.0,50,264.019852
-34.0,50,264.129714
-38.0,50,264.247369
-27.0,50,264.362664
-36.0,50,264.971645
-23.0,50,265.089105
-35.0,50,266.439207
-32.0,50,266.552402
-31.0,50,266.663819
-27.0,50,266.782105
-31.0,50,266.899438
-43.0,50,267.018256
-28.0,50,267.132644
-20.0,50,267.243294
-42.0,50,267.353878
-44.0,50,267.467682
-41.0,50,267.581322
-22.0,50,267.701472
-41.0,50,267.813107
-24.0,50,267.929014
-16.0,50,268.048737
-36.0,50,268.159576
-23.0,50,268.271764
-24.0,50,268.382979
-23.0,50,268.494088
-30.0,50,268.604987
-24.0,50,268.71784
-34.0,50,268.83261
-27.0,50,268.943664
-36.0,50,269.056363
-21.0,50,269.167921
-36.0,50,269.278715
-26.0,50,269.395048
-38.0,50,269.51116
-32.0,50,269.622847
-44.0,50,269.736231
-37.0,50,269.848365
-31.0,50,269.962716
-40.0,50,270.073336
-31.0,50,270.183979
-29.0,50,270.295027
-18.0,50,270.416485
-35.0,50,270.535169
-29.0,50,270.652676
-37.0,50,270.766712
-22.0,50,270.878676
-27.0,50,270.99192
-34.0,50,272.348803
-21.0,50,272.467073
-27.0,50,272.586782
-22.0,50,272.698626
-37.0,50,272.809681
-18.0,50,272.92131
-33.0,50,273.034039
-37.0,50,273.155517
-31.0,50,273.266776
-22.0,50,273.379161
-34.0,50,273.491285
-21.0,50,273.604063
-27.0,50,273.724505
-30.0,50,273.835385
-34.0,50,273.94466
-30.0,50,274.05725
-33.0,50,274.172839
-34.0,50,274.283786
-40.0,50,274.398088
-20.0,50,274.517231
-25.0,50,274.640586
-25.0,50,274.751813
-29.0,50,274.864111
-12.0,50,274.982345
-25.0,50,275.097263
-28.0,50,275.208415
-28.0,50,275.318861
-31.0,50,275.434838
-15.0,50,275.552507
-33.0,50,275.663672
-28.0,50,275.774337
-24.0,50,275.887959
-30.0,50,276.002418
-33.0,50,276.1201
-27.0,50,276.235477
-36.0,50,276.347602
-27.0,50,276.462375
-40.0,50,276.579884
-29.0,50,276.691252
-29.0,50,276.802041
-22.0,50,276.913993
-27.0,50,278.269713
-38.0,50,278.387546
-46.0,50,278.501616
-34.0,50,278.614977
-18.0,50,278.731546
-24.0,50,278.844615
-23.0,50,278.962866
-21.0,50,279.076832
-43.0,50,279.189451
-29.0,50,279.303231
-23.0,50,279.413708
-33.0,50,279.526054
-23.0,50,279.640996
-41.0,50,279.753922
-16.0,50,279.872587
-38.0,50,279.987224
-43.0,50,280.100882
-36.0,50,280.219265
-43.0,50,280.338651
-20.0,50,280.451001
-34.0,50,280.562157
-32.0,50,280.679509
-41.0,50,280.791705
-35.0,50,280.905316
-39.0,50,281.016809
-36.0,50,281.127706
-47.0,50,281.241434
-14.0,50,281.354626
-25.0,50,281.466666
-27.0,50,281.577944
-26.0,50,281.689491
-39.0,50,281.803651
-36.0,50,281.913427
-25.0,50,282.028119
-22.0,50,282.138621
-27.0,50,282.253752
-20.0,50,282.373398
-27.0,50,282.485443
-27.0,50,282.597022
-36.0,50,282.709086
-33.0,50,282.825935
-39.0,50,284.170142
-21.0,50,284.281629
-23.0,50,284.399559
-5.0,50,284.515441
-32.0,50,284.627501
-21.0,50,284.739457
-24.0,50,284.855198
-19.0,50,284.967606
-31.0,50,285.078523
-38.0,50,285.191823
-29.0,50,285.306934
-19.0,50,285.423121
-17.0,50,285.539053
-34.0,50,285.649812
-17.0,50,285.768425
-30.0,50,285.880346
-34.0,50,285.992266
-38.0,50,286.105663
-30.0,50,286.219199
-25.0,50,286.331446
-22.0,50,286.442541
-45.0,50,286.555429
-12.0,50,286.672868
-29.0,50,286.783822
-27.0,50,286.895926
-20.0,50,287.012577
-34.0,50,287.12409
-41.0,50,287.244638
-36.0,50,287.359076
-30.0,50,287.471391
-41.0,50,287.590614
-28.0,50,287.702249
-15.0,50,287.82249
-35.0,50,287.933781
-30.0,50,288.045666
-33.0,50,288.160004
-14.0,50,288.278744
-22.0,50,288.39032
-23.0,50,288.512547
-16.0,50,288.632551
-29.0,50,288.742719
-24.0,50,290.051909
-36.0,50,290.165021
-28.0,50,290.276106
-24.0,50,290.392106
-27.0,50,290.508129
-32.0,50,290.621068
-24.0,50,290.731331
-25.0,50,290.844706
-32.0,50,290.958798
-33.0,50,291.070734
-22.0,50,291.181705
-19.0,50,291.292037
-29.0,50,291.403048
-25.0,50,291.515092
-25.0,50,291.633911
-28.0,50,291.74445
-20.0,50,291.863148
-32.0,50,291.973314
-29.0,50,292.091326
-36.0,50,292.206813
-36.0,50,292.323872
-29.0,50,292.437103
-26.0,50,292.549984
-28.0,50,292.661522
-24.0,50,292.776305
-8.0,50,292.895308
-26.0,50,293.006347
-10.0,50,293.116611
-20.0,50,293.228835
-26.0,50,293.339857
-25.0,50,293.460515
-28.0,50,293.571675
-30.0,50,293.682025
-24.0,50,293.793302
-24.0,50,294.414579
-24.0,50,294.532582
-25.0,50,294.645675
-17.0,50,294.756372
-34.0,50,294.876503
-22.0,50,294.989201
-20.0,50,295.10162
