#{"t_start": 1775963853.2924392, "env_id": "FetchReach-v4"}
-21.0,50,526.633524
-16.0,50,527.681919
-2.0,50,528.205522
-22.0,50,528.739164
-27.0,50,529.262871
-47.0,50,529.790453
-50.0,50,530.314653
-50.0,50,530.848878
-50.0,50,531.369726
-50.0,50,531.89775
-39.0,50,532.418573
-1.0,50,532.943694
-6.0,50,533.471367
-50.0,50,534.005054
-50.0,50,534.526493
-28.0,50,535.061185
-50.0,50,535.585521
-47.0,50,536.114332
-50.0,50,536.637
-40.0,50,537.161401
-48.0,50,537.687722
-9.0,50,538.22782
-50.0,50,538.766367
-5.0,50,539.307051
-34.0,50,539.840447
-41.0,50,540.375591
-14.0,50,540.90621
-50.0,50,541.435552
-50.0,50,541.966847
-50.0,50,542.509576
-50.0,50,543.035397
-7.0,50,543.542612
-22.0,50,544.050486
-50.0,50,544.559439
-50.0,50,545.069551
-21.0,50,545.589975
-26.0,50,546.106606
-50.0,50,546.625301
-50.0,50,547.141683
-50.0,50,547.674204
-47.0,50,548.183151
-49.0,50,548.694805
0.0,50,549.201229
-50.0,50,549.705126
0.0,50,550.225187
-33.0,50,550.757202
-41.0,50,551.282685
-50.0,50,551.808235
-30.0,50,552.3384
-50.0,50,552.863434
-29.0,50,553.386129
-45.0,50,553.90938
-12.0,50,554.465051
-50.0,50,555.013402
-50.0,50,555.53911
-9.0,50,556.077967
-50.0,50,556.614541
-50.0,50,557.165703
-50.0,50,557.695887
-50.0,50,558.225601
-2.0,50,558.752045
-50.0,50,559.277829
-7.0,50,559.798932
-50.0,50,560.309204
-50.0,50,560.820289
-50.0,50,561.34616
-2.0,50,561.863528
-12.0,50,562.380495
-2.0,50,562.883653
-18.0,50,563.402374
-5.0,50,563.928895
-50.0,50,564.452078
-50.0,50,564.978403
-44.0,50,565.511062
-50.0,50,566.063799
-49.0,50,566.583055
-5.0,50,567.10705
-45.0,50,567.653418
-5.0,50,568.18526
0.0,50,568.712895
-50.0,50,569.245322
-50.0,50,569.774481
-50.0,50,570.292986
-50.0,50,570.827659
-50.0,50,571.358082
-35.0,50,571.902478
-50.0,50,572.428471
-50.0,50,572.96175
-50.0,50,573.48882
-50.0,50,574.022113
-36.0,50,574.548532
-4.0,50,575.086393
-48.0,50,575.616406
-50.0,50,576.149293
-50.0,50,576.671906
-35.0,50,577.193942
-50.0,50,577.72137
0.0,50,578.247201
-48.0,50,578.77745
-22.0,50,579.305483
-50.0,50,579.824866
-13.0,50,580.356776
-6.0,50,580.864968
-15.0,50,581.392348
-4.0,50,581.90324
-50.0,50,582.421278
-43.0,50,582.938397
-50.0,50,583.468446
-50.0,50,584.048525
-50.0,50,584.59963
-50.0,50,585.151413
-6.0,50,585.696544
-7.0,50,586.240794
-50.0,50,586.788279
-50.0,50,587.320154
-47.0,50,587.886055
-50.0,50,588.433725
-1.0,50,588.972756
-50.0,50,589.501724
-50.0,50,590.042689
-50.0,50,590.574376
0.0,50,591.104199
-50.0,50,591.638282
-50.0,50,592.215164
-50.0,50,592.73777
-5.0,50,593.267079
-10.0,50,593.793037
-19.0,50,594.325305
-50.0,50,594.849348
-50.0,50,595.376237
-50.0,50,595.898274
0.0,50,596.4231
-49.0,50,596.947598
-50.0,50,597.47592
-47.0,50,598.004125
-48.0,50,598.518839
-32.0,50,599.025983
-6.0,50,599.546206
-2.0,50,600.06207
-47.0,50,600.606229
-50.0,50,601.134437
-50.0,50,601.66727
-50.0,50,602.20929
-25.0,50,602.730414
-50.0,50,603.248185
-50.0,50,603.760227
-50.0,50,604.285269
-49.0,50,604.809983
-50.0,50,605.333727
-29.0,50,605.862915
-50.0,50,606.401724
-2.0,50,606.925376
-50.0,50,607.44879
-50.0,50,607.974243
-4.0,50,608.514494
-37.0,50,609.036689
-50.0,50,609.559736
-50.0,50,610.102887
-50.0,50,610.639148
-50.0,50,611.157743
-48.0,50,611.68162
-6.0,50,612.207783
-50.0,50,612.762693
-50.0,50,613.340179
-50.0,50,613.953181
-50.0,50,614.529375
-50.0,50,615.079067
-43.0,50,615.613047
-2.0,50,616.139823
0.0,50,616.671352
-29.0,50,617.196351
-50.0,50,617.7449
-4.0,50,618.274482
-5.0,50,618.813624
-24.0,50,619.342023
-41.0,50,619.876601
-50.0,50,620.416088
-27.0,50,620.948323
-50.0,50,621.477119
-48.0,50,622.003467
-49.0,50,622.538379
-5.0,50,623.084196
-47.0,50,623.612529
-50.0,50,624.127257
-7.0,50,624.638762
0.0,50,625.153568
-26.0,50,625.661458
-48.0,50,626.180942
-7.0,50,626.686726
-25.0,50,627.197933
-49.0,50,627.705474
-50.0,50,628.21914
-50.0,50,628.739961
-11.0,50,629.25528
-16.0,50,629.765443
-50.0,50,630.271502
-49.0,50,630.784038
-1.0,50,631.305201
-1.0,50,631.819558
-45.0,50,632.334641
-34.0,50,632.849693
-47.0,50,633.912466
-50.0,50,634.424298
-50.0,50,634.929242
-50.0,50,635.447645
-50.0,50,635.973571
-15.0,50,636.477649
-4.0,50,636.979827
-50.0,50,637.484922
-4.0,50,638.011931
-30.0,50,638.521791
-49.0,50,639.049884
-50.0,50,639.58087
-4.0,50,640.10857
0.0,50,640.639757
-47.0,50,641.165968
-49.0,50,641.688418
-50.0,50,642.218258
-50.0,50,642.740696
-50.0,50,643.281237
-12.0,50,643.809658
-50.0,50,644.342777
-6.0,50,644.865839
-15.0,50,645.394558
-43.0,50,645.925589
0.0,50,646.456432
-33.0,50,646.981372
-3.0,50,647.519283
-50.0,50,648.04622
-30.0,50,648.577387
-40.0,50,649.114735
-50.0,50,649.643172
-50.0,50,650.185571
-6.0,50,650.727941
-20.0,50,651.259941
-33.0,50,651.786646
-47.0,50,652.317606
-50.0,50,652.84795
-50.0,50,653.374659
-50.0,50,653.900576
-3.0,50,654.425903
-50.0,50,654.95387
-50.0,50,655.473128
-50.0,50,656.007732
-45.0,50,656.53102
-2.0,50,657.053223
-1.0,50,657.573291
-1.0,50,658.092023
-50.0,50,658.629076
-50.0,50,659.187546
-50.0,50,659.708795
-50.0,50,660.243864
-50.0,50,660.765193
-48.0,50,661.30593
-50.0,50,661.826343
-50.0,50,662.364881
-50.0,50,662.881814
-50.0,50,663.405921
-48.0,50,663.935935
-2.0,50,664.521631
-17.0,50,665.050873
-20.0,50,665.590176
-50.0,50,666.12831
-50.0,50,666.656152
-50.0,50,667.202175
-29.0,50,667.730856
-50.0,50,668.273717
-50.0,50,668.827478
-1.0,50,669.362451
-44.0,50,670.009331
-7.0,50,670.537066
-16.0,50,671.069724
-6.0,50,671.640859
-48.0,50,672.224981
-50.0,50,672.749721
-20.0,50,673.286079
-2.0,50,673.825697
-23.0,50,674.365626
-37.0,50,674.915972
-50.0,50,675.467627
-50.0,50,675.99896
-45.0,50,676.550833
-50.0,50,677.076908
-1.0,50,677.60544
-50.0,50,678.131096
-47.0,50,678.679844
-2.0,50,679.210019
-15.0,50,679.741366
-44.0,50,680.289734
-50.0,50,680.823807
-16.0,50,681.374553
-50.0,50,681.942271
-5.0,50,682.480389
-50.0,50,683.028177
-19.0,50,683.553309
-44.0,50,684.083952
-1.0,50,684.618314
-50.0,50,685.157178
-46.0,50,685.696448
-50.0,50,686.221122
-46.0,50,686.745636
-49.0,50,687.276783
-28.0,50,687.813832
-3.0,50,688.338606
-31.0,50,688.869017
-28.0,50,689.407146
-8.0,50,689.934726
-50.0,50,690.474525
-2.0,50,691.010455
-50.0,50,691.545884
-15.0,50,692.071799
-28.0,50,692.597908
-45.0,50,693.119132
-39.0,50,693.653571
-48.0,50,694.182616
-50.0,50,694.717222
-50.0,50,695.252754
-47.0,50,695.778679
-50.0,50,696.326073
-50.0,50,696.848874
-47.0,50,697.388932
-50.0,50,697.934106
-32.0,50,698.463278
-50.0,50,699.003127
-41.0,50,699.541429
-44.0,50,700.069287
-49.0,50,700.594206
-42.0,50,701.118219
-33.0,50,701.642514
-1.0,50,702.173016
-50.0,50,702.713958
-34.0,50,703.249633
-49.0,50,703.775549
-50.0,50,704.28394
0.0,50,704.792827
-50.0,50,705.29765
-9.0,50,705.800664
-1.0,50,706.311089
-50.0,50,706.812413
-48.0,50,707.315017
-39.0,50,707.819658
-43.0,50,708.332687
-50.0,50,708.859162
-38.0,50,709.407317
-50.0,50,709.919848
-28.0,50,710.434909
-49.0,50,710.954855
-50.0,50,711.459883
-50.0,50,711.963805
-50.0,50,712.470972
-34.0,50,712.988738
-50.0,50,713.50872
-48.0,50,714.0247
-50.0,50,714.547659
-38.0,50,715.098065
-48.0,50,715.635474
-5.0,50,716.171794
-27.0,50,716.701618
-50.0,50,717.22888
-12.0,50,717.752251
-20.0,50,718.284178
-31.0,50,718.811442
-50.0,50,719.337657
-5.0,50,719.858814
-4.0,50,720.396031
-42.0,50,720.925896
-43.0,50,721.448005
-6.0,50,721.96745
-12.0,50,722.496629
-46.0,50,723.021923
-49.0,50,723.542888
-4.0,50,724.0774
-50.0,50,724.608704
-15.0,50,725.145075
-28.0,50,725.683314
-50.0,50,726.20903
-11.0,50,726.71622
-42.0,50,727.226159
-13.0,50,727.735416
-50.0,50,728.25783
-50.0,50,728.763822
-50.0,50,729.281748
-46.0,50,729.7898
-9.0,50,730.299019
-42.0,50,730.813334
-9.0,50,731.337512
-3.0,50,731.847494
-33.0,50,732.37465
-49.0,50,732.891464
-50.0,50,733.423902
-10.0,50,733.942103
-50.0,50,734.496544
-48.0,50,735.01581
-41.0,50,735.527136
-50.0,50,736.057103
-3.0,50,736.576739
-15.0,50,737.086283
-50.0,50,737.617298
-22.0,50,738.134397
-50.0,50,738.692249
-48.0,50,739.209161
-50.0,50,740.273246
-48.0,50,740.790714
-2.0,50,741.319272
-49.0,50,741.839112
-50.0,50,742.347129
-20.0,50,742.865313
-50.0,50,743.368356
-50.0,50,743.87753
0.0,50,744.385918
-50.0,50,744.917324
-2.0,50,745.435205
-3.0,50,745.950952
-18.0,50,746.463733
-50.0,50,746.981863
-1.0,50,747.485482
-21.0,50,747.997584
-46.0,50,748.518376
-10.0,50,749.060693
-7.0,50,749.600674
-16.0,50,750.11709
-50.0,50,750.639411
-28.0,50,751.156667
-5.0,50,751.68147
-43.0,50,752.207939
-50.0,50,752.745491
-50.0,50,753.286931
-23.0,50,753.79488
-13.0,50,754.311331
-50.0,50,754.833192
-50.0,50,755.344315
-50.0,50,755.862192
-45.0,50,756.378107
-5.0,50,756.89902
-48.0,50,757.413923
-50.0,50,757.931763
-50.0,50,758.45085
-50.0,50,758.962485
-50.0,50,759.470846
-12.0,50,759.997389
-31.0,50,760.506514
-50.0,50,761.023747
-50.0,50,761.529531
-48.0,50,762.037712
-50.0,50,762.545686
0.0,50,763.066911
-50.0,50,763.60592
-16.0,50,764.139814
-50.0,50,764.677162
-27.0,50,765.208929
-2.0,50,765.736219
-1.0,50,766.269239
-45.0,50,766.800717
-49.0,50,767.34563
0.0,50,767.888027
-47.0,50,768.428776
-50.0,50,768.990093
-50.0,50,769.542672
-14.0,50,770.074031
-23.0,50,770.604836
-50.0,50,771.15543
-9.0,50,771.71111
-2.0,50,772.243478
-1.0,50,772.767018
-41.0,50,773.29832
-50.0,50,773.834263
-12.0,50,774.365999
-15.0,50,774.909883
-46.0,50,775.439529
-50.0,50,776.002104
0.0,50,776.522478
-45.0,50,777.044274
-50.0,50,777.574878
-45.0,50,778.101443
-50.0,50,778.630897
-33.0,50,779.170249
-42.0,50,779.700233
-5.0,50,780.23674
-20.0,50,780.789724
-7.0,50,781.349931
-50.0,50,781.872998
-1.0,50,782.401087
-29.0,50,782.930733
-50.0,50,783.459591
-23.0,50,783.986873
-46.0,50,784.518788
-50.0,50,785.05855
-7.0,50,785.585747
-50.0,50,786.112352
-16.0,50,786.655404
-50.0,50,787.179369
-50.0,50,787.72474
-50.0,50,788.253218
-2.0,50,788.786867
-3.0,50,789.312669
-35.0,50,789.840184
-50.0,50,790.360343
-50.0,50,790.883719
0.0,50,791.397368
-8.0,50,791.937022
-50.0,50,792.485482
-1.0,50,793.01939
-3.0,50,793.54629
-5.0,50,794.071971
-34.0,50,794.626972
0.0,50,795.157455
0.0,50,795.685445
-8.0,50,796.214847
-50.0,50,796.743306
-2.0,50,797.285886
-8.0,50,797.812279
-50.0,50,798.33797
-34.0,50,798.867867
-2.0,50,799.398215
-50.0,50,799.931946
-50.0,50,800.467813
-8.0,50,801.007348
-5.0,50,801.540217
-43.0,50,802.07419
-50.0,50,802.631932
-50.0,50,803.159867
-3.0,50,803.697571
-2.0,50,804.239318
-5.0,50,804.769469
-50.0,50,805.306926
-2.0,50,805.857103
-1.0,50,806.406121
0.0,50,806.942277
-50.0,50,807.471033
-27.0,50,808.001296
-50.0,50,808.53354
-50.0,50,809.074272
-22.0,50,809.615116
0.0,50,810.146375
-28.0,50,810.673957
-50.0,50,811.198027
-1.0,50,811.723262
-47.0,50,812.256877
-50.0,50,812.784317
-50.0,50,813.322681
-50.0,50,813.848336
-13.0,50,814.380756
-47.0,50,814.912553
-50.0,50,815.444777
-15.0,50,815.975467
-14.0,50,816.518411
-48.0,50,817.045964
-50.0,50,817.579484
-50.0,50,818.124009
-3.0,50,818.656788
-1.0,50,819.183604
-34.0,50,819.714736
-47.0,50,820.248021
-50.0,50,820.782118
0.0,50,821.323019
-13.0,50,821.851016
-50.0,50,822.372799
-50.0,50,822.921083
-40.0,50,823.451274
-8.0,50,823.984858
-46.0,50,824.514742
-12.0,50,825.040369
-8.0,50,825.565593
-1.0,50,826.092374
-11.0,50,826.631446
-16.0,50,827.159708
-35.0,50,827.681829
-30.0,50,828.207529
-50.0,50,828.738372
-50.0,50,829.26856
-50.0,50,829.792741
-10.0,50,830.320336
-50.0,50,830.841522
-34.0,50,831.371477
-50.0,50,831.895403
-4.0,50,832.420802
-50.0,50,832.949115
-26.0,50,833.477338
-4.0,50,834.005197
-6.0,50,834.512403
-50.0,50,835.029921
-1.0,50,835.538455
-50.0,50,836.056323
-1.0,50,836.557868
-2.0,50,837.061208
-50.0,50,837.578618
-34.0,50,838.080905
-50.0,50,838.599591
-2.0,50,839.116131
-10.0,50,839.641262
-22.0,50,840.152236
-28.0,50,840.667103
-50.0,50,841.19098
-50.0,50,841.708172
-26.0,50,842.224955
-32.0,50,842.738764
-50.0,50,843.267666
-30.0,50,843.775379
-3.0,50,844.294608
-50.0,50,844.804191
-50.0,50,845.309571
-5.0,50,846.357299
-2.0,50,846.872823
-48.0,50,847.391155
-50.0,50,847.910871
-50.0,50,848.417313
-33.0,50,848.920833
-49.0,50,849.425759
-49.0,50,849.9294
-13.0,50,850.44401
-3.0,50,850.952136
-13.0,50,851.468554
-39.0,50,851.990004
-6.0,50,852.512466
-49.0,50,853.033928
-9.0,50,853.5612
-49.0,50,854.08484
-50.0,50,854.617397
-8.0,50,855.136745
-15.0,50,855.656054
-50.0,50,856.175689
-50.0,50,856.707548
-46.0,50,857.226711
-50.0,50,857.746524
-10.0,50,858.271204
-50.0,50,858.833782
-45.0,50,859.36278
-50.0,50,859.890466
-50.0,50,860.422378
-3.0,50,860.950639
-50.0,50,861.486929
0.0,50,862.011784
-5.0,50,862.54
-12.0,50,863.072632
-30.0,50,863.599148
0.0,50,864.128973
-47.0,50,864.655276
-18.0,50,865.188678
-1.0,50,865.713182
-46.0,50,866.236185
-4.0,50,866.767758
-3.0,50,867.294781
-1.0,50,867.824044
-13.0,50,868.348952
-46.0,50,868.880153
-12.0,50,869.415011
-41.0,50,869.943027
0.0,50,870.473045
-50.0,50,871.028213
-15.0,50,871.575121
-50.0,50,872.114354
0.0,50,872.646177
-50.0,50,873.19732
-50.0,50,873.745248
-2.0,50,874.269088
-19.0,50,874.80238
-45.0,50,875.329637
-45.0,50,875.859552
-2.0,50,876.387601
-50.0,50,876.926592
0.0,50,877.455809
-14.0,50,877.984349
-6.0,50,878.511509
-46.0,50,879.039158
-50.0,50,879.5865
-15.0,50,880.122391
-50.0,50,880.658587
-3.0,50,881.183384
-37.0,50,881.71365
-50.0,50,882.269608
-50.0,50,882.79879
-3.0,50,883.325518
-50.0,50,883.878145
-50.0,50,884.411627
-1.0,50,884.934319
-18.0,50,885.469342
-1.0,50,886.004299
-4.0,50,886.533397
-5.0,50,887.057072
0.0,50,887.581017
-34.0,50,888.108015
-19.0,50,888.639241
-50.0,50,889.178608
-50.0,50,889.712319
-1.0,50,890.234779
-50.0,50,890.779596
-50.0,50,891.300128
-2.0,50,891.835739
-50.0,50,892.375488
0.0,50,892.905623
-1.0,50,893.435866
-50.0,50,893.984541
-42.0,50,894.509811
-46.0,50,895.046378
-50.0,50,895.584335
-1.0,50,896.10753
-50.0,50,896.632193
-42.0,50,897.162414
0.0,50,897.68889
-47.0,50,898.230256
-25.0,50,898.767902
-8.0,50,899.299827
-50.0,50,899.825698
-50.0,50,900.382061
-1.0,50,900.911456
-47.0,50,901.458712
-12.0,50,901.997789
-9.0,50,902.525217
-26.0,50,903.052582
-2.0,50,903.581471
-3.0,50,904.110358
-50.0,50,904.652621
-48.0,50,905.180094
-50.0,50,905.725817
-3.0,50,906.256246
-10.0,50,906.78073
-46.0,50,907.306196
-4.0,50,907.836515
0.0,50,908.36229
-17.0,50,908.89189
-5.0,50,909.417356
-43.0,50,909.952342
-25.0,50,910.476432
-50.0,50,911.019394
-50.0,50,911.548641
-50.0,50,912.091538
-50.0,50,912.636772
-1.0,50,913.163721
-47.0,50,913.690992
-50.0,50,914.233765
-7.0,50,914.758484
0.0,50,915.284314
0.0,50,915.810808
-32.0,50,916.341129
-8.0,50,916.865395
-5.0,50,917.389791
-5.0,50,917.910352
-50.0,50,918.460819
-46.0,50,918.989377
-3.0,50,919.524605
-5.0,50,920.084826
-50.0,50,920.630075
-2.0,50,921.161288
-50.0,50,921.690116
-50.0,50,922.220876
-17.0,50,922.748672
-15.0,50,923.272214
-50.0,50,923.814484
-48.0,50,924.351568
-4.0,50,924.885139
-2.0,50,925.425004
-3.0,50,925.950707
-50.0,50,926.479333
-41.0,50,927.018642
-3.0,50,927.555039
-14.0,50,928.087078
-1.0,50,928.618639
-3.0,50,929.146254
-2.0,50,929.671418
-50.0,50,930.202974
-50.0,50,930.736481
-50.0,50,931.273363
-50.0,50,931.804578
0.0,50,932.328618
-2.0,50,932.864156
-3.0,50,933.394782
-8.0,50,933.926127
-10.0,50,934.480804
-50.0,50,935.045494
-19.0,50,935.581265
-48.0,50,936.116603
-17.0,50,936.651232
-12.0,50,937.173404
-3.0,50,937.695394
-6.0,50,938.223322
-46.0,50,938.745857
-5.0,50,939.265473
0.0,50,939.799124
0.0,50,940.34295
-50.0,50,940.87684
-5.0,50,941.406146
-2.0,50,941.933146
-9.0,50,942.46335
-50.0,50,943.000072
-2.0,50,943.524724
-47.0,50,944.058744
-50.0,50,944.593655
-50.0,50,945.133544
-11.0,50,945.682559
-1.0,50,946.216588
-10.0,50,946.745839
-50.0,50,947.283355
-5.0,50,947.811302
-50.0,50,948.360289
-5.0,50,948.903623
-49.0,50,949.428889
-3.0,50,949.953904
-18.0,50,950.484555
-50.0,50,951.00843
-50.0,50,951.561971
-47.0,50,952.086663
-39.0,50,953.144396
-46.0,50,953.694463
-50.0,50,954.235021
-3.0,50,954.759209
-47.0,50,955.290507
-3.0,50,955.824404
-50.0,50,956.351627
-32.0,50,956.879735
-3.0,50,957.416968
0.0,50,957.939565
0.0,50,958.462943
-50.0,50,958.987415
-2.0,50,959.523079
-39.0,50,960.060097
-50.0,50,960.599093
-50.0,50,961.139088
-50.0,50,961.719913
-1.0,50,962.229357
-50.0,50,962.749167
-46.0,50,963.260438
-24.0,50,963.771794
-15.0,50,964.278609
-24.0,50,964.789715
-50.0,50,965.306269
-20.0,50,965.831077
-50.0,50,966.352929
-2.0,50,966.871808
-34.0,50,967.389226
-47.0,50,967.898908
-5.0,50,968.407825
-48.0,50,968.917555
-50.0,50,969.438455
-1.0,50,969.958996
-50.0,50,970.498581
-3.0,50,971.04627
-10.0,50,971.575362
-24.0,50,972.109448
0.0,50,972.632324
-50.0,50,973.16697
0.0,50,973.69546
-21.0,50,974.239108
-7.0,50,974.781363
-50.0,50,975.320033
-34.0,50,975.847929
0.0,50,976.380474
-42.0,50,976.908797
-30.0,50,977.434869
-4.0,50,977.976382
-49.0,50,978.52915
-47.0,50,979.052314
0.0,50,979.575868
-41.0,50,980.105636
-46.0,50,980.642159
-8.0,50,981.17043
-50.0,50,981.713671
-3.0,50,982.253417
-50.0,50,982.790514
-49.0,50,983.312669
-3.0,50,983.834689
-50.0,50,984.378356
-1.0,50,984.908165
0.0,50,985.43465
-3.0,50,985.958256
-22.0,50,986.482235
-38.0,50,987.008638
0.0,50,987.530417
-23.0,50,988.053871
-39.0,50,988.591844
0.0,50,989.115654
-3.0,50,989.638793
-50.0,50,990.175895
-50.0,50,990.710622
-2.0,50,991.238688
-49.0,50,991.768
-11.0,50,992.280847
-50.0,50,992.805579
-41.0,50,993.315598
-26.0,50,993.823108
-49.0,50,994.328392
-11.0,50,994.835027
-42.0,50,995.403082
-49.0,50,995.942951
-50.0,50,996.490517
-2.0,50,997.030712
-15.0,50,997.564208
-23.0,50,998.094285
-16.0,50,998.637214
-38.0,50,999.16478
-38.0,50,999.695934
-25.0,50,1000.250414
-50.0,50,1000.768145
-44.0,50,1001.27287
-29.0,50,1001.78851
-45.0,50,1002.299147
-3.0,50,1002.807341
-50.0,50,1003.329969
-9.0,50,1003.859432
-43.0,50,1004.395091
0.0,50,1004.907965
-36.0,50,1005.414445
-1.0,50,1005.943085
-22.0,50,1006.460566
0.0,50,1006.969988
-50.0,50,1007.543359
-40.0,50,1008.077639
-45.0,50,1008.623052
-50.0,50,1009.19337
-2.0,50,1009.792823
-2.0,50,1010.326234
-5.0,50,1010.856608
-15.0,50,1011.382369
-46.0,50,1011.921551
-1.0,50,1012.446782
-5.0,50,1012.973471
-20.0,50,1013.504998
-30.0,50,1014.056213
-2.0,50,1014.592137
-11.0,50,1015.151853
-46.0,50,1015.688817
-2.0,50,1016.209012
-49.0,50,1016.731022
-6.0,50,1017.238974
-1.0,50,1017.74901
-2.0,50,1018.270559
-16.0,50,1018.790358
-50.0,50,1019.313552
-12.0,50,1019.828969
-6.0,50,1020.344639
-48.0,50,1020.862883
-20.0,50,1021.371597
-3.0,50,1021.881758
-8.0,50,1022.393589
-17.0,50,1022.908366
-2.0,50,1023.433707
0.0,50,1023.945881
-32.0,50,1024.462419
-50.0,50,1024.997291
-50.0,50,1025.522408
-47.0,50,1026.03059
-3.0,50,1026.553259
-50.0,50,1027.084026
-47.0,50,1027.607492
-50.0,50,1028.123595
-8.0,50,1028.643111
-30.0,50,1029.157617
-2.0,50,1029.673218
-50.0,50,1030.193407
-50.0,50,1030.705765
-50.0,50,1031.229013
-37.0,50,1031.745728
-32.0,50,1032.264363
-5.0,50,1032.777328
-37.0,50,1033.305
-7.0,50,1033.840529
-50.0,50,1034.391624
-35.0,50,1034.915573
-6.0,50,1035.44871
-29.0,50,1035.975277
-48.0,50,1036.533834
-5.0,50,1037.059782
-1.0,50,1037.593872
-22.0,50,1038.116443
-3.0,50,1038.651348
0.0,50,1039.17247
-29.0,50,1039.697053
-12.0,50,1040.219171
-11.0,50,1040.750687
-40.0,50,1041.279904
-50.0,50,1041.825529
-2.0,50,1042.361049
-33.0,50,1042.880981
0.0,50,1043.403706
-3.0,50,1043.934648
-3.0,50,1044.481405
-50.0,50,1045.012264
-2.0,50,1045.545297
-49.0,50,1046.084493
-2.0,50,1046.612849
-10.0,50,1047.140116
-50.0,50,1047.704907
-18.0,50,1048.234797
-35.0,50,1048.756279
-50.0,50,1049.291411
0.0,50,1049.813544
-3.0,50,1050.344006
-25.0,50,1050.856537
-50.0,50,1051.372782
-49.0,50,1051.88607
-38.0,50,1052.410841
-42.0,50,1052.930911
-2.0,50,1053.448582
-11.0,50,1053.973379
-2.0,50,1054.495654
-16.0,50,1055.008048
-2.0,50,1055.517008
-2.0,50,1056.036347
-47.0,50,1056.554961
0.0,50,1057.071912
-45.0,50,1057.587737
-3.0,50,1058.116741
